Password,Money Available,Last Name,ID,Tickets Purchased,First Name,TicketMiner Membership,Username
Fun!23,11755.87,Anderson,194,0,Nicholas,TRUE,nicholasanderson
Fun!23,12388.75,Copeland,642,0,Nicholas,FALSE,nicholascopeland
Fun!23,13694.16,Jackson,669,0,Nicholas,FALSE,nicholasjackson
Fun!23,17084.28,Smith,853,0,Nicholas,TRUE,nicholassmith
Fun!23,13221.63,Hart,750,0,Nicole,TRUE,nicolehart
Fun!23,11597.63,Harvey,288,0,Nicole,TRUE,nicoleharvey
Fun!23,10400.31,Johnson,416,0,Nicole,FALSE,nicolejohnson
Fun!23,11672.18,Lloyd,851,0,Nicole,TRUE,nicolelloyd
Fun!23,13789.71,Rowland,196,0,Nicole,TRUE,nicolerowland
Fun!23,16353.35,Horne,521,0,Noah,TRUE,noahhorne
Fun!23,16751,Freeman,390,0,Norman,FALSE,normanfreeman
Fun!23,11655.53,Richardson,893,0,Olivia,FALSE,oliviarichardson
Fun!23,12004.53,Romero,193,0,Olivia,FALSE,oliviaromero
Fun!23,13499.29,Ortiz,69,0,Oscar,FALSE,oscarortiz
Fun!23,12477.02,Carter,123,0,Pamela,TRUE,pamelacarter
Fun!23,14012.91,Glenn,344,0,Patricia,FALSE,patriciaglenn
Fun!23,16205.63,Hughes,1014,0,Patricia,TRUE,patriciahughes
Fun!23,10279.76,Mcdonald,785,0,Patricia,FALSE,patriciamcdonald
Fun!23,16125.34,Bennett,784,0,Patrick,TRUE,patrickbennett
Fun!23,10349.26,Henderson,100,0,Patrick,FALSE,patrickhenderson
Fun!23,17111.46,Larsen,437,0,Patrick,TRUE,patricklarsen
Fun!23,17364.42,Fisher,231,0,Paul,FALSE,paulfisher
Fun!23,12602.39,Harmon,860,0,Paul,FALSE,paulharmon
Fun!23,14748.54,Herman,942,0,Paul,TRUE,paulherman
Fun!23,10210.62,Salas,991,0,Paul,FALSE,paulsalas
Fun!23,17772.07,Wyatt,129,0,Paula,TRUE,paulawyatt
Fun!23,10002.9,Gonzalez,39,0,PaulieJo,TRUE,pauliejogonzalez
Fun!23,12717.17,Murphy,364,0,Peggy,TRUE,peggymurphy
Fun!23,12980.59,Mcdaniel,901,0,Penny,TRUE,pennymcdaniel
Fun!23,16572.23,Hill,697,0,Perry,TRUE,perryhill
Fun!23,12932.81,Pan,15,0,Peter,TRUE,peterpan
Fun!23,17586.84,Chaney,457,0,Philip,TRUE,philipchaney
Fun!23,11402.89,Collins,414,0,Philip,FALSE,philipcollins
Fun!23,10524.14,Holt,848,0,Philip,TRUE,philipholt
Fun!23,14589.78,Zamora,156,0,Philip,TRUE,philipzamora
Fun!23,10984.17,Brown,582,0,Phillip,TRUE,phillipbrown
Fun!23,14193.95,Meyer,718,0,Phillip,FALSE,phillipmeyer
Fun!23,12179.71,Richardson,934,0,Phillip,TRUE,philliprichardson
Fun!23,16069.87,Disney,30,0,Pinocchio,FALSE,pinocchiodisney
Fun!23,13281.55,Disney,5,0,Pluto,FALSE,plutodisney
Fun!23,16543.9,Eric,31,0,Prince,TRUE,princeeric
Fun!23,13849.18,Disney,32,0,Quasimodo,TRUE,quasimododisney
Fun!23,14703.68,Hart,765,0,Rachel,FALSE,rachelhart
Fun!23,15590.49,Phillips,317,0,Rachel,TRUE,rachelphillips
Fun!23,11753.14,Roberson,411,0,Rachel,FALSE,rachelroberson
Fun!23,17372.85,Vasquez,146,0,Rachel,FALSE,rachelvasquez
Fun!23,10788.74,Keller,423,0,Randy,FALSE,randykeller
Fun!23,14868.61,Booth,452,0,Ray,TRUE,raybooth
Fun!23,13069.64,Huynh,409,0,Ray,TRUE,rayhuynh
Fun!23,12657.64,Woodward,434,0,Raymond,TRUE,raymondwoodward
Fun!23,10183.71,Brown,435,0,Rebecca,FALSE,rebeccabrown
Fun!23,15687.49,Fisher,749,0,Rebecca,TRUE,rebeccafisher
Fun!23,13269.07,Nguyen,683,0,Rebecca,TRUE,rebeccanguyen
Fun!23,16182.24,Bradley,112,0,Renee,TRUE,reneebradley
Fun!23,15105.94,Zimmerman,178,0,Renee,TRUE,reneezimmerman
Fun!23,11720.66,Kane,372,0,Rhonda,TRUE,rhondakane
Fun!23,11877.11,Rodriguez,406,0,Ricardo,TRUE,ricardorodriguez
Fun!23,12843.02,Blackwell,154,0,Richard,FALSE,richardblackwell
Fun!23,14156.51,Brown,179,0,Richard,TRUE,richardbrown
Fun!23,15420.77,Edwards,540,0,Richard,TRUE,richardedwards
Fun!23,15193.56,Paul,782,0,Richard,TRUE,richardpaul
Fun!23,13893.4,Sullivan,766,0,Richard,TRUE,richardsullivan
Fun!23,11945.67,Torres,144,0,Richard,FALSE,richardtorres
Fun!23,13615.64,Vargas,149,0,Richard,TRUE,richardvargas
Fun!23,16030.94,Parrish,609,0,Rick,FALSE,rickparrish
Fun!23,16583.13,Gardner,564,0,Ricky,TRUE,rickygardner
Fun!23,15843,Thompson,340,0,Ricky,FALSE,rickythompson
Fun!23,15489.38,Owens,432,0,Rita,FALSE,ritaowens
Fun!23,15688.48,Davis,274,0,Robert,FALSE,robertdavis
Fun!23,16691,Flores,956,0,Robert,FALSE,robertflores
Fun!23,13872.35,Kennedy,993,0,Robert,TRUE,robertkennedy
Fun!23,13621.24,Leblanc,571,0,Robert,TRUE,robertleblanc
Fun!23,17993.24,Lyons,92,0,Robert,TRUE,robertlyons
Fun!23,12749.16,Park,224,0,Robert,TRUE,robertpark
Fun!23,15590.84,Preston,103,0,Robert,TRUE,robertpreston
Fun!23,10025.7,Wang,949,0,Robert,TRUE,robertwang
Fun!23,12188.33,Wilson,358,0,Robert,FALSE,robertwilson
Fun!23,16286.21,Wu,257,0,Robert,TRUE,robertwu
Fun!23,17002.62,Gutierrez,226,0,Roberto,TRUE,robertogutierrez
Fun!23,11944.58,Watson,525,0,Robin,TRUE,robinwatson
Fun!23,11970.28,Wilson,846,0,Robin,FALSE,robinwilson
Fun!23,15332.9,Berg,556,0,Rodney,FALSE,rodneyberg
Fun!23,16570.47,Mcneil,742,0,Rodney,FALSE,rodneymcneil
Fun!23,13596.4,Moss,905,0,Rodney,TRUE,rodneymoss
Fun!23,15056.13,Casey,963,0,Roger,FALSE,rogercasey
Fun!23,13638.54,Bond,626,0,Ronald,TRUE,ronaldbond
Fun!23,17344.78,Kent,339,0,Ronald,TRUE,ronaldkent
Fun!23,12652.86,Martinez,947,0,Ronald,FALSE,ronaldmartinez
Fun!23,11007.9,Parker,136,0,Ronald,FALSE,ronaldparker
Fun!23,17206.26,Burgess,646,0,Rose,FALSE,roseburgess
Fun!23,13378.92,Edwards,401,0,Ruben,TRUE,rubenedwards
Fun!23,11524.91,AvilaRodriguez,43,0,Ruth,TRUE,ruthavilarodriguez
Fun!23,15781.19,Ponce,926,0,Ruth,FALSE,ruthponce
Fun!23,11839.34,Bowman,547,0,Ryan,TRUE,ryanbowman
Fun!23,17443.44,Brown,529,0,Ryan,FALSE,ryanbrown
Fun!23,10183.73,Mcconnell,299,0,Ryan,FALSE,ryanmcconnell
Fun!23,16277.77,Peterson,1000,0,Ryan,TRUE,ryanpeterson
Fun!23,14075.22,Rush,89,0,Ryan,TRUE,ryanrush
Fun!23,16008,Sullivan,549,0,Ryan,FALSE,ryansullivan
Fun!23,14614.53,Washington,955,0,Ryan,FALSE,ryanwashington
Fun!23,14543.67,Wilkins,445,0,Ryan,FALSE,ryanwilkins
Fun!23,17762.09,Nguyen,778,0,Sabrina,FALSE,sabrinanguyen
Fun!23,10786.31,RoblesHerrera,76,0,Salvador,TRUE,salvadorroblesherrera
Fun!23,13863.19,Cooper,484,0,Samantha,TRUE,samanthacooper
Fun!23,17550.95,Howell,197,0,Samantha,FALSE,samanthahowell
Fun!23,12346.51,May,234,0,Samantha,FALSE,samanthamay
Fun!23,14075.15,Thomas,436,0,Samantha,TRUE,samanthathomas
Fun!23,13181.96,Burton,977,0,Samuel,FALSE,samuelburton
Fun!23,14373.65,Harrington,174,0,Samuel,TRUE,samuelharrington
Fun!23,12316.42,Newton,839,0,Sandra,FALSE,sandranewton
Fun!23,10066.74,Rogers,173,0,Sandra,FALSE,sandrarogers
Fun!23,10422.01,Sutton,867,0,Sandra,FALSE,sandrasutton
Fun!23,14520.89,Blackwell,747,0,Sandy,TRUE,sandyblackwell
Fun!23,11524.86,Fox,761,0,Sara,FALSE,sarafox
Fun!23,15229.29,West,981,0,Sara,TRUE,sarawest
Fun!23,14600.5,Anderson,597,0,Sarah,FALSE,sarahanderson
Fun!23,15917.9,Cline,606,0,Sarah,FALSE,sarahcline
Fun!23,17991.29,Griffin,682,0,Sarah,TRUE,sarahgriffin
Fun!23,10378.29,Jones,668,0,Sarah,TRUE,sarahjones
Fun!23,13209.42,Mosley,350,0,Sarah,FALSE,sarahmosley
Fun!23,14246.45,Stanton,833,0,Sarah,FALSE,sarahstanton
Fun!23,13937.44,Taylor,928,0,Sarah,TRUE,sarahtaylor
Fun!23,15107.46,Lion,23,0,Scar,TRUE,scarlion
Fun!23,14002.12,Bailey,635,0,Scott,FALSE,scottbailey
Fun!23,17536.97,Dunn,663,0,Scott,TRUE,scottdunn
Fun!23,12909.78,Rose,398,0,Scott,FALSE,scottrose
Fun!23,15484.02,Hernandez,722,0,Sean,FALSE,seanhernandez
Fun!23,10449.56,Hull,405,0,Sean,TRUE,seanhull
Fun!23,14435.61,Klein,95,0,Sean,TRUE,seanklein
Fun!23,11806.16,Medina,141,0,Sean,TRUE,seanmedina
Fun!23,11771.15,Roberts,118,0,Sean,FALSE,seanroberts
Fun!23,11921.9,Smith,772,0,Sean,TRUE,seansmith
Fun!23,14046.52,Sias,81,0,Seth,FALSE,sethsias
Fun!23,17840.08,Arnold,379,0,Shane,TRUE,shanearnold
Fun!23,16810.38,Miller,130,0,Shane,FALSE,shanemiller
Fun!23,13746.46,Avery,229,0,Shannon,FALSE,shannonavery
Fun!23,12983.89,Bennett,273,0,Shannon,TRUE,shannonbennett
Fun!23,14522.22,Holden,177,0,Shannon,TRUE,shannonholden
Fun!23,12049.31,White,601,0,Shannon,TRUE,shannonwhite
Fun!23,11239.05,Castillo,941,0,Sharon,TRUE,sharoncastillo
Fun!23,17613.06,Gillespie,935,0,Sharon,FALSE,sharongillespie
Fun!23,10870.73,Miller,200,0,Sharon,TRUE,sharonmiller
Fun!23,15536.84,Lee,812,0,Shawn,TRUE,shawnlee
Fun!23,12144.02,Santos,995,0,Shawn,TRUE,shawnsantos
Fun!23,14418.81,Lewis,211,0,Sheila,FALSE,sheilalewis
Fun!23,10518.61,Jones,1035,0,Shelly,TRUE,shellyjones
Fun!23,16403.94,Khan,26,0,Shere,FALSE,sherekhan
Fun!23,16216.37,Adams,584,0,Sheri,TRUE,sheriadams
Fun!23,17743.92,Armstrong,627,0,Sherri,TRUE,sherriarmstrong
Fun!23,14060.53,Velasquez,535,0,Sherri,TRUE,sherrivelasquez
Fun!23,10216.69,Mora,864,0,Sherry,TRUE,sherrymora
Fun!23,16818.64,Foster,208,0,Shirley,FALSE,shirleyfoster
Fun!23,11868.2,Disney,12,0,Simba,TRUE,simbadisney
Fun!23,17460.91,King,24,0,Simba,FALSE,simbaking
Fun!23,17911.89,Durham,873,0,Sonia,TRUE,soniadurham
Fun!23,11221.35,Paul,328,0,Stacey,FALSE,staceypaul
Fun!23,15973.43,Maldonado,986,0,Stacy,FALSE,stacymaldonado
Fun!23,13331.83,Harris,153,0,Stephanie,TRUE,stephanieharris
Fun!23,12886.4,Kirby,656,0,Stephanie,FALSE,stephaniekirby
Fun!23,12388.1,Mcdonald,96,0,Stephanie,TRUE,stephaniemcdonald
Fun!23,14510.1,Obrien,798,0,Stephanie,FALSE,stephanieobrien
Fun!23,10478.18,Perry,976,0,Stephanie,FALSE,stephanieperry
Fun!23,14725.2,Williams,887,0,Stephanie,FALSE,stephaniewilliams
Fun!23,11492.38,Ellis,121,0,Stephen,FALSE,stephenellis
Fun!23,11398.23,Peters,1027,0,Stephen,FALSE,stephenpeters
Fun!23,16126.73,Villegas,298,0,Stephen,TRUE,stephenvillegas
Fun!23,16309.85,Cabrera,440,0,Steven,TRUE,stevencabrera
Fun!23,12565.41,Hartman,660,0,Steven,FALSE,stevenhartman
Fun!23,11898.69,Hernandez,510,0,Steven,TRUE,stevenhernandez
Fun!23,10362.4,Miller,918,0,Steven,TRUE,stevenmiller
Fun!23,13603.83,Owens,487,0,Steven,TRUE,stevenowens
Fun!23,17787.63,Disney,36,0,Stitch,FALSE,stitchdisney
Fun!23,10434.93,Allen,270,0,Susan,TRUE,susanallen
Fun!23,11599.75,Alvarez,213,0,Susan,TRUE,susanalvarez
Fun!23,10554.99,Davis,294,0,Susan,TRUE,susandavis
Fun!23,14015.09,Garcia,277,0,Susan,TRUE,susangarcia
Fun!23,15496.5,Hill,160,0,Susan,TRUE,susanhill
Fun!23,11993.27,Humphrey,256,0,Susan,TRUE,susanhumphrey
Fun!23,10467.93,PerezJuarez,71,0,Susana,FALSE,susanaperezjuarez
Fun!23,17378.31,Kennedy,944,0,Suzanne,FALSE,suzannekennedy
Fun!23,13050.85,Alexander,293,0,Tami,TRUE,tamialexander
Fun!23,11782.88,Weaver,508,0,Tami,FALSE,tamiweaver
Fun!23,14208.08,Martinez,286,0,Tammy,FALSE,tammymartinez
Fun!23,14554.84,Thomas,1004,0,Tammy,TRUE,tammythomas
Fun!23,16462.14,Waters,970,0,Tammy,FALSE,tammywaters
Fun!23,14124.15,Davis,271,0,Tanya,FALSE,tanyadavis
Fun!23,15394.51,Johnson,807,0,Tanya,TRUE,tanyajohnson
Fun!23,13468.65,Kent,393,0,Tanya,FALSE,tanyakent
Fun!23,12470.78,Turner,822,0,Tanya,FALSE,tanyaturner
Fun!23,11215.07,Rodriguez,450,0,Tara,TRUE,tararodriguez
Fun!23,16464.98,Johnson,1033,0,Taylor,FALSE,taylorjohnson
Fun!23,15574.55,Gardner,657,0,Teresa,FALSE,teresagardner
Fun!23,14010.72,Jacobs,380,0,Teresa,FALSE,teresajacobs
Fun!23,16769.16,Stewart,711,0,Teresa,TRUE,teresastewart
Fun!23,10999.81,Taylor,788,0,Teresa,FALSE,teresataylor
Fun!23,17590.66,Dixon,972,0,Terrence,TRUE,terrencedixon
Fun!23,16901.95,Mendez,410,0,Terri,FALSE,terrimendez
Fun!23,13484.37,Strickland,475,0,Terri,FALSE,terristrickland
Fun!23,13000.77,Clark,579,0,Theresa,TRUE,theresaclark
Fun!23,13564.93,Hardy,468,0,Theresa,FALSE,theresahardy
Fun!23,13437.5,Macias,300,0,Theresa,FALSE,theresamacias
Fun!23,17254.11,Obrien,107,0,Theresa,FALSE,theresaobrien
Fun!23,11962.36,Bonilla,477,0,Thomas,FALSE,thomasbonilla
Fun!23,14379.7,Clark,138,0,Thomas,TRUE,thomasclark
Fun!23,11608.4,Elliott,382,0,Thomas,FALSE,thomaselliott
Fun!23,11073.05,Hall,708,0,Thomas,FALSE,thomashall
Fun!23,11177.07,King,168,0,Thomas,FALSE,thomasking
Fun!23,16184.56,Sanders,706,0,Thomas,FALSE,thomassanders
Fun!23,16733.92,Stevenson,1018,0,Thomas,TRUE,thomasstevenson
Fun!23,10043.64,Davis,523,0,Tiffany,TRUE,tiffanydavis
Fun!23,10369.1,Jones,759,0,Tiffany,FALSE,tiffanyjones
Fun!23,13384.25,May,426,0,Tiffany,TRUE,tiffanymay
Fun!23,16438.57,Bernard,693,0,Timothy,FALSE,timothybernard
Fun!23,12099.6,Greene,989,0,Timothy,FALSE,timothygreene
Fun!23,16274.43,Johnson,790,0,Timothy,FALSE,timothyjohnson
Fun!23,15049.35,Jones,713,0,Timothy,FALSE,timothyjones
Fun!23,12913.59,Romero,217,0,Timothy,TRUE,timothyromero
Fun!23,14114.53,Wagner,1025,0,Timothy,TRUE,timothywagner
Fun!23,16975.83,Brooks,143,0,Todd,FALSE,toddbrooks
Fun!23,13408.58,Perez,90,0,Tom,FALSE,tomperez
Fun!23,14388.82,Elliott,1019,0,Tonya,TRUE,tonyaelliott
Fun!23,16455.17,Fitzgerald,786,0,Tracy,FALSE,tracyfitzgerald
Fun!23,10560.76,Burton,692,0,Travis,TRUE,travisburton
Fun!23,16796.39,Mcdonald,110,0,Travis,TRUE,travismcdonald
Fun!23,14885.35,Ruiz,377,0,Travis,FALSE,travisruiz
Fun!23,16409.41,Young,456,0,Trevor,TRUE,trevoryoung
Fun!23,13494.03,Baxter,618,0,Tyler,FALSE,tylerbaxter
Fun!23,11153.45,Evans,930,0,Tyler,FALSE,tylerevans
Fun!23,12180.05,Alvarado,881,0,Tyrone,FALSE,tyronealvarado
Fun!23,13377.91,Johnston,679,0,Tyrone,FALSE,tyronejohnston
Fun!23,10975.28,Mermaid,19,0,Ursela,TRUE,urselamermaid
Fun!23,13985.58,Duron,50,0,Valeria,TRUE,valeriaduron
Fun!23,14113.34,Moore,348,0,Valerie,FALSE,valeriemoore
Fun!23,17289.26,Carson,1029,0,Vanessa,TRUE,vanessacarson
Fun!23,10195.3,Watson,614,0,Vanessa,TRUE,vanessawatson
Fun!23,12308.9,Anderson,840,0,Victor,TRUE,victoranderson
Fun!23,16187.29,Cabral,46,0,Victor,TRUE,victorcabral
Fun!23,13765.67,Harris,717,0,Victor,FALSE,victorharris
Fun!23,17140.45,HerreraVidales,58,0,Victor,TRUE,victorherreravidales
Fun!23,13742.66,Ross,603,0,Victor,FALSE,victorross
Fun!23,16906.94,Ellis,908,0,Victoria,TRUE,victoriaellis
Fun!23,13612.94,Martin,151,0,Victoria,TRUE,victoriamartin
Fun!23,14635.2,Moses,524,0,Victoria,FALSE,victoriamoses
Fun!23,11564.93,White,837,0,Victoria,TRUE,victoriawhite
Fun!23,16850.78,Harrison,961,0,Vincent,FALSE,vincentharrison
Fun!23,16590.85,Phelps,215,0,Virginia,TRUE,virginiaphelps
Fun!23,15452.82,Campos,514,0,Wendy,FALSE,wendycampos
Fun!23,15906.27,Montoya,869,0,Wendy,FALSE,wendymontoya
Fun!23,16583.44,Phillips,1030,0,Wendy,TRUE,wendyphillips
Fun!23,13753.65,Stanton,467,0,Wendy,FALSE,wendystanton
Fun!23,17158.25,Lambert,478,0,Wesley,FALSE,wesleylambert
Fun!23,14706.65,Williamson,702,0,Wesley,TRUE,wesleywilliamson
Fun!23,15043.34,Adkins,727,0,William,TRUE,williamadkins
Fun!23,13652.36,Evans,552,0,William,TRUE,williamevans
Fun!23,10578.4,Hunter,266,0,William,FALSE,williamhunter
Fun!23,17729.61,Ortiz,675,0,William,TRUE,williamortiz
Fun!23,16102.17,Rice,764,0,William,FALSE,williamrice
Fun!23,13053.42,Wolf,355,0,William,FALSE,williamwolf
Fun!23,14107.56,Hobbs,728,0,Willie,TRUE,williehobbs
Fun!23,16399.48,Disney,16,0,Woody,FALSE,woodydisney
Fun!23,17954.87,Parada,70,0,Ximena,FALSE,ximenaparada
Fun!23,13196.84,Campbell,988,0,Zachary,FALSE,zacharycampbell
Fun!23,11023.99,Ellison,205,0,Zachary,TRUE,zacharyellison
Fun!23,16738.59,Tran,412,0,Zachary,FALSE,zacharytran
